Order ID,Order Date,Customer ID,Customer Name,Product,Category,Sub-Category,Region,State,City,Quantity,Sales,Discount,Profit
ORD07314,2024-07-10,CUST0923,Customer 0277,Office Chair,Furniture,Furniture - Office Chair,West,Gujarat,Ahmedabad,3,32994.45,0.05,7520.77
ORD07315,2024-07-07,CUST1467,Customer 1002,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Bengaluru,5,1250.0,0.0,289.13
ORD07316,2025-08-05,CUST1178,Customer 1595,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Kolkata,4,53704.8,0.1,10940.0
ORD07317,2025-07-24,CUST1517,Customer 0727,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,6,2259.3,0.15,382.88
ORD07318,2024-08-03,CUST0298,Customer 1608,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Bhubaneswar,1,110.2,0.05,30.19
ORD07319,2024-06-19,CUST0418,Customer 0446,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Delhi,Rohini,2,312.0,0.25,36.16
ORD07320,2024-03-03,CUST0769,Customer 0003,Laptop,Technology,Technology - Laptop,West,Maharashtra,Mumbai,1,60762.0,0.05,9248.2
ORD07321,2025-11-29,CUST1005,Customer 1316,Laptop,Technology,Technology - Laptop,West,Goa,Panaji,1,73126.24,0.12,9774.47
ORD07322,2024-12-30,CUST0353,Customer 0667,Laptop,Technology,Technology - Laptop,West,Maharashtra,Pune,3,144870.0,0.0,28550.49
ORD07323,2025-03-18,CUST1307,Customer 1615,Cabinet,Furniture,Furniture - Cabinet,West,Maharashtra,Nagpur,1,18295.1,0.05,3116.11
ORD07324,2024-10-15,CUST0015,Customer 0718,Tablet,Technology,Technology - Tablet,West,Goa,Margao,5,78276.0,0.2,6896.93
ORD07325,2025-02-27,CUST1004,Customer 0783,Tablet,Technology,Technology - Tablet,South,Karnataka,Mysuru,4,49876.0,0.0,9419.45
ORD07326,2025-04-13,CUST1578,Customer 0530,Mouse,Technology,Technology - Mouse,West,Gujarat,Ahmedabad,4,7483.4,0.15,646.29
ORD07327,2024-04-06,CUST1022,Customer 0743,File Folder,Office Supplies,Office Supplies - File Folder,East,West Bengal,Siliguri,5,485.0,0.0,120.51
ORD07328,2024-09-11,CUST0481,Customer 1207,Table,Furniture,Furniture - Table,North,Delhi,Dwarka,2,33654.6,0.1,4284.96
ORD07329,2024-11-12,CUST1600,Customer 0414,File Folder,Office Supplies,Office Supplies - File Folder,South,Telangana,Nizamabad,3,570.24,0.12,104.51
ORD07330,2024-09-18,CUST1100,Customer 1430,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Muzaffarpur,3,1063.8,0.1,187.18
ORD07331,2024-08-15,CUST0305,Customer 0142,File Folder,Office Supplies,Office Supplies - File Folder,North,Punjab,Jalandhar,1,79.5,0.25,12.3
ORD07332,2024-04-02,CUST1434,Customer 0737,Laptop,Technology,Technology - Laptop,East,Odisha,Rourkela,7,328093.5,0.25,20885.44
ORD07333,2025-02-19,CUST1712,Customer 0278,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Jalandhar,5,1620.0,0.0,397.0
ORD07334,2025-09-20,CUST1128,Customer 1122,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Bengaluru,6,3901.5,0.25,214.71
ORD07335,2025-01-06,CUST0142,Customer 0844,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Nagpur,5,494.0,0.05,129.03
ORD07336,2024-03-12,CUST1458,Customer 0787,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Rourkela,4,499.8,0.15,81.88
ORD07337,2025-03-19,CUST0250,Customer 0748,Smartphone,Technology,Technology - Smartphone,North,Haryana,Faridabad,3,113791.92,0.12,10594.42
ORD07338,2024-12-12,CUST0271,Customer 0945,Stapler,Office Supplies,Office Supplies - Stapler,South,Karnataka,Bengaluru,6,3263.4,0.02,969.47
ORD07339,2025-11-29,CUST1186,Customer 1227,Table,Furniture,Furniture - Table,North,Punjab,Jalandhar,3,37962.0,0.0,9532.22
ORD07340,2024-08-17,CUST1447,Customer 1025,Bookshelf,Furniture,Furniture - Bookshelf,South,Karnataka,Mysuru,6,39326.1,0.15,4010.66
ORD07341,2024-01-03,CUST1247,Customer 1517,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Nizamabad,7,88771.2,0.2,8396.52
ORD07342,2024-06-06,CUST0917,Customer 1550,Mouse,Technology,Technology - Mouse,West,Gujarat,Ahmedabad,8,4984.0,0.0,937.3
ORD07343,2025-06-04,CUST0731,Customer 1379,Laptop,Technology,Technology - Laptop,East,Odisha,Cuttack,1,50130.8,0.08,4892.51
ORD07344,2025-07-02,CUST1302,Customer 1238,Stapler,Office Supplies,Office Supplies - Stapler,East,West Bengal,Siliguri,2,397.5,0.25,46.33
ORD07345,2025-12-17,CUST0358,Customer 0296,Cabinet,Furniture,Furniture - Cabinet,North,Punjab,Ludhiana,2,19632.6,0.1,4017.3
ORD07346,2024-03-25,CUST1497,Customer 0246,Stapler,Office Supplies,Office Supplies - Stapler,East,Odisha,Rourkela,4,1566.0,0.25,167.56
ORD07347,2024-03-20,CUST0294,Customer 0434,Desk,Furniture,Furniture - Desk,North,Delhi,Rohini,7,118210.4,0.2,13165.19
ORD07348,2025-03-16,CUST1403,Customer 1140,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Coimbatore,8,1161.6,0.12,244.84
ORD07349,2025-10-18,CUST1668,Customer 0165,Desk,Furniture,Furniture - Desk,South,Telangana,Warangal,6,86145.6,0.2,12410.16
ORD07350,2024-10-16,CUST0888,Customer 0408,File Folder,Office Supplies,Office Supplies - File Folder,South,Telangana,Hyderabad,2,312.0,0.2,37.89
ORD07351,2024-06-05,CUST0790,Customer 1530,Monitor,Technology,Technology - Monitor,South,Tamil Nadu,Coimbatore,7,151404.4,0.08,15008.3
ORD07352,2024-12-10,CUST1418,Customer 0803,Notebook,Office Supplies,Office Supplies - Notebook,West,Gujarat,Ahmedabad,4,1022.4,0.1,182.8
ORD07353,2024-06-07,CUST1203,Customer 0660,Laptop,Technology,Technology - Laptop,West,Goa,Vasco,1,68905.8,0.1,8636.18
ORD07354,2024-10-12,CUST0293,Customer 0573,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mangaluru,2,412.16,0.08,107.04
ORD07355,2024-09-02,CUST0168,Customer 1663,Table,Furniture,Furniture - Table,East,Bihar,Patna,2,18968.88,0.02,3614.82
ORD07356,2024-12-16,CUST1110,Customer 0304,Table,Furniture,Furniture - Table,West,Gujarat,Surat,2,16766.08,0.08,2690.55
ORD07357,2025-01-26,CUST0396,Customer 0515,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Muzaffarpur,3,14741.76,0.12,1762.16
ORD07358,2025-09-27,CUST0312,Customer 1060,Notebook,Office Supplies,Office Supplies - Notebook,North,Haryana,Faridabad,3,475.2,0.1,105.2
ORD07359,2025-03-05,CUST1330,Customer 0153,Tablet,Technology,Technology - Tablet,West,Gujarat,Ahmedabad,1,21292.8,0.2,1528.0
ORD07360,2024-05-26,CUST1713,Customer 1318,Table,Furniture,Furniture - Table,South,Tamil Nadu,Coimbatore,4,45009.44,0.02,9380.64
ORD07361,2024-07-05,CUST1340,Customer 0937,Smartphone,Technology,Technology - Smartphone,West,Gujarat,Ahmedabad,4,131390.56,0.02,26035.73
ORD07362,2025-04-13,CUST0644,Customer 1761,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,Bihar,Patna,1,235.84,0.12,41.75
ORD07363,2024-04-06,CUST0986,Customer 0349,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Patna,3,1212.0,0.2,227.88
ORD07364,2025-03-31,CUST0187,Customer 0720,Keyboard,Technology,Technology - Keyboard,North,Delhi,New Delhi,1,2999.7,0.1,272.08
ORD07365,2025-05-16,CUST1477,Customer 0375,Laptop,Technology,Technology - Laptop,East,Bihar,Muzaffarpur,2,113920.5,0.25,6569.54
ORD07366,2024-09-03,CUST0791,Customer 1302,Cabinet,Furniture,Furniture - Cabinet,East,Odisha,Cuttack,7,113784.3,0.1,23213.87
ORD07367,2025-01-19,CUST0328,Customer 1061,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Cuttack,7,606.9,0.15,134.7
ORD07368,2025-05-14,CUST0138,Customer 1083,Desk,Furniture,Furniture - Desk,South,Telangana,Nizamabad,5,47163.75,0.25,4378.96
ORD07369,2025-12-25,CUST0392,Customer 0241,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Patna,7,54355.84,0.12,9546.05
ORD07370,2024-05-24,CUST1619,Customer 0586,Smartphone,Technology,Technology - Smartphone,East,West Bengal,Siliguri,8,510848.0,0.0,84260.92
ORD07371,2025-08-07,CUST0184,Customer 0038,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Hyderabad,1,6857.6,0.2,813.08
ORD07372,2025-08-24,CUST0686,Customer 1467,Laptop,Technology,Technology - Laptop,West,Maharashtra,Pune,2,140173.32,0.02,27589.43
ORD07373,2024-02-23,CUST1224,Customer 0430,Smartphone,Technology,Technology - Smartphone,South,Tamil Nadu,Coimbatore,7,200762.1,0.1,28659.71
ORD07374,2025-03-11,CUST1518,Customer 0315,Mouse,Technology,Technology - Mouse,North,Punjab,Amritsar,2,3182.0,0.0,511.21
ORD07375,2024-06-07,CUST0576,Customer 0079,Office Chair,Furniture,Furniture - Office Chair,East,Odisha,Cuttack,7,52483.2,0.12,10134.51
ORD07376,2024-11-10,CUST0499,Customer 1561,File Folder,Office Supplies,Office Supplies - File Folder,North,Delhi,Dwarka,5,612.0,0.1,154.16
ORD07377,2025-10-26,CUST0720,Customer 0704,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Vadodara,3,673.44,0.08,167.05
ORD07378,2024-09-08,CUST1266,Customer 1231,Monitor,Technology,Technology - Monitor,West,Gujarat,Ahmedabad,1,21129.78,0.02,3351.69
ORD07379,2025-07-01,CUST0442,Customer 0221,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Bhubaneswar,2,586.0,0.0,135.26
ORD07380,2025-02-16,CUST1054,Customer 0879,Tablet,Technology,Technology - Tablet,North,Delhi,Dwarka,2,40726.0,0.0,7481.01
ORD07381,2025-09-02,CUST0462,Customer 1140,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Gaya,1,336.72,0.08,89.41
ORD07382,2024-02-24,CUST1477,Customer 1077,Laptop,Technology,Technology - Laptop,East,Bihar,Patna,1,51009.98,0.02,7208.1
ORD07383,2025-07-22,CUST1048,Customer 1721,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,Bihar,Gaya,6,4200.0,0.0,1158.85
ORD07384,2025-09-20,CUST0527,Customer 0801,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Telangana,Hyderabad,4,1506.2,0.15,332.65
ORD07385,2024-01-15,CUST1065,Customer 1489,Notebook,Office Supplies,Office Supplies - Notebook,South,Telangana,Hyderabad,7,631.12,0.08,162.63
ORD07386,2025-12-25,CUST0939,Customer 0649,Smartphone,Technology,Technology - Smartphone,West,Goa,Vasco,3,74448.24,0.08,8630.06
ORD07387,2024-02-08,CUST0133,Customer 1114,Cabinet,Furniture,Furniture - Cabinet,West,Gujarat,Vadodara,6,49246.56,0.12,5724.95
ORD07388,2025-02-23,CUST0998,Customer 1491,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Bengaluru,7,851.2,0.2,135.94
ORD07389,2024-01-11,CUST1017,Customer 0269,Table,Furniture,Furniture - Table,South,Karnataka,Bengaluru,5,68955.0,0.25,4094.03
ORD07390,2024-08-05,CUST1108,Customer 0770,Laptop,Technology,Technology - Laptop,South,Telangana,Warangal,3,170666.4,0.15,15044.24
ORD07391,2024-09-05,CUST0135,Customer 1162,Cabinet,Furniture,Furniture - Cabinet,North,Haryana,Panipat,7,141736.0,0.0,30405.62
ORD07392,2024-08-10,CUST0528,Customer 0420,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,New Delhi,2,963.0,0.1,218.46
ORD07393,2024-07-28,CUST0739,Customer 1421,File Folder,Office Supplies,Office Supplies - File Folder,East,West Bengal,Durgapur,2,300.0,0.0,69.25
ORD07394,2024-11-05,CUST0377,Customer 0677,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Haryana,Gurugram,6,2628.0,0.25,304.76
ORD07395,2025-03-28,CUST0201,Customer 1586,Cabinet,Furniture,Furniture - Cabinet,East,Odisha,Bhubaneswar,5,48644.0,0.2,4922.72
ORD07396,2025-11-26,CUST1426,Customer 1367,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Gujarat,Surat,2,1033.6,0.15,201.77
ORD07397,2025-11-21,CUST1557,Customer 1467,Mouse,Technology,Technology - Mouse,North,Delhi,Dwarka,7,7009.1,0.15,361.95
ORD07398,2025-11-28,CUST1629,Customer 0641,Tablet,Technology,Technology - Tablet,East,Odisha,Rourkela,1,13118.28,0.08,2094.92
ORD07399,2025-06-05,CUST0630,Customer 1616,File Folder,Office Supplies,Office Supplies - File Folder,East,Bihar,Muzaffarpur,5,570.0,0.05,128.17
ORD07400,2025-10-26,CUST0323,Customer 0320,Cabinet,Furniture,Furniture - Cabinet,North,Delhi,Dwarka,3,40444.8,0.12,6650.2
ORD07401,2025-12-29,CUST0101,Customer 0892,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Rohini,4,1701.0,0.25,179.18
ORD07402,2024-05-18,CUST0937,Customer 0459,Keyboard,Technology,Technology - Keyboard,South,Telangana,Warangal,2,6998.0,0.0,931.95
ORD07403,2024-07-06,CUST1565,Customer 0624,Table,Furniture,Furniture - Table,East,West Bengal,Kolkata,6,90744.0,0.2,6517.4
ORD07404,2024-06-01,CUST0038,Customer 0376,Office Chair,Furniture,Furniture - Office Chair,North,Haryana,Gurugram,5,79943.4,0.08,15957.81
ORD07405,2025-07-25,CUST0428,Customer 1217,Table,Furniture,Furniture - Table,North,Haryana,Panipat,6,102532.32,0.12,19079.06
ORD07406,2025-10-17,CUST0092,Customer 0278,Keyboard,Technology,Technology - Keyboard,South,Tamil Nadu,Chennai,7,3832.5,0.25,81.3
ORD07407,2025-09-18,CUST0649,Customer 0446,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Vadodara,2,471.04,0.08,119.36
ORD07408,2024-05-04,CUST0507,Customer 0892,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Punjab,Jalandhar,8,1456.0,0.0,389.77
ORD07409,2025-02-02,CUST1336,Customer 0376,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Ahmedabad,4,2320.0,0.0,551.45
ORD07410,2025-07-09,CUST1119,Customer 1013,Cabinet,Furniture,Furniture - Cabinet,West,Gujarat,Surat,2,13540.5,0.25,901.35
ORD07411,2025-08-11,CUST1166,Customer 0047,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Bhubaneswar,2,356.4,0.1,70.62
ORD07412,2025-04-12,CUST0225,Customer 0434,Smartphone,Technology,Technology - Smartphone,North,Punjab,Jalandhar,3,86964.0,0.2,3124.17
ORD07413,2025-04-08,CUST1756,Customer 1601,Smartphone,Technology,Technology - Smartphone,West,Maharashtra,Mumbai,4,198059.84,0.12,17452.75
ORD07414,2024-09-15,CUST1630,Customer 1715,Desk,Furniture,Furniture - Desk,West,Goa,Vasco,1,8621.55,0.15,1032.23
ORD07415,2025-12-28,CUST1476,Customer 0469,Stapler,Office Supplies,Office Supplies - Stapler,North,Haryana,Gurugram,7,4186.0,0.0,1171.87
ORD07416,2025-01-24,CUST0268,Customer 1455,Monitor,Technology,Technology - Monitor,East,Bihar,Muzaffarpur,6,135025.44,0.12,9408.02
ORD07417,2024-09-23,CUST0342,Customer 1790,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Amritsar,2,351.5,0.05,98.36
ORD07418,2025-12-01,CUST0162,Customer 0897,Monitor,Technology,Technology - Monitor,East,Odisha,Bhubaneswar,6,58647.12,0.02,9792.55
ORD07419,2024-01-22,CUST0820,Customer 0376,Table,Furniture,Furniture - Table,South,Telangana,Warangal,5,63180.0,0.0,11430.21
ORD07420,2025-05-20,CUST0578,Customer 1645,Tablet,Technology,Technology - Tablet,East,West Bengal,Durgapur,6,188336.4,0.02,29416.07
ORD07421,2024-07-22,CUST1314,Customer 0575,File Folder,Office Supplies,Office Supplies - File Folder,East,Bihar,Patna,4,656.0,0.0,187.65
ORD07422,2024-01-20,CUST1010,Customer 1264,Office Chair,Furniture,Furniture - Office Chair,South,Telangana,Nizamabad,7,84679.0,0.0,20169.49
ORD07423,2025-08-14,CUST1733,Customer 0667,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Ahmedabad,4,20211.52,0.02,3673.84
ORD07424,2025-06-11,CUST0320,Customer 1400,File Folder,Office Supplies,Office Supplies - File Folder,West,Maharashtra,Mumbai,8,2096.0,0.0,500.51
ORD07425,2025-02-09,CUST0500,Customer 0536,Bookshelf,Furniture,Furniture - Bookshelf,North,Punjab,Ludhiana,7,34447.56,0.08,6030.97
ORD07426,2025-06-17,CUST0091,Customer 1640,Keyboard,Technology,Technology - Keyboard,North,Haryana,Faridabad,6,9525.6,0.02,1375.68
ORD07427,2024-09-04,CUST0779,Customer 0722,Mouse,Technology,Technology - Mouse,South,Telangana,Warangal,4,3426.08,0.02,595.09
ORD07428,2025-02-24,CUST1511,Customer 1544,Bookshelf,Furniture,Furniture - Bookshelf,North,Haryana,Gurugram,3,12928.08,0.12,2299.95
ORD07429,2025-02-08,CUST1723,Customer 1763,Table,Furniture,Furniture - Table,North,Haryana,Panipat,1,11741.05,0.05,2122.83
ORD07430,2025-12-30,CUST1662,Customer 0856,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Goa,Vasco,4,2612.0,0.0,631.78
ORD07431,2024-08-07,CUST0424,Customer 0513,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Maharashtra,Pune,5,2004.5,0.05,495.02
ORD07432,2024-06-02,CUST0067,Customer 0430,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,4,659.6,0.15,117.16
ORD07433,2025-02-26,CUST0089,Customer 1377,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,West Bengal,Siliguri,3,667.92,0.12,151.98
ORD07434,2024-02-18,CUST0369,Customer 1604,Tablet,Technology,Technology - Tablet,North,Delhi,New Delhi,7,258678.35,0.05,39116.52
ORD07435,2025-05-25,CUST0598,Customer 0692,Stapler,Office Supplies,Office Supplies - Stapler,North,Haryana,Panipat,8,819.2,0.2,99.64
ORD07436,2024-12-04,CUST1747,Customer 0226,Desk,Furniture,Furniture - Desk,East,Odisha,Cuttack,3,61808.4,0.1,8483.64
ORD07437,2025-05-11,CUST1164,Customer 1495,Table,Furniture,Furniture - Table,East,Bihar,Gaya,6,99333.0,0.1,13327.65
ORD07438,2024-02-20,CUST1018,Customer 1078,Tablet,Technology,Technology - Tablet,North,Punjab,Jalandhar,7,142109.1,0.1,18830.46
ORD07439,2025-11-02,CUST1788,Customer 1352,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Gujarat,Ahmedabad,7,3921.05,0.15,704.83
ORD07440,2025-03-24,CUST0026,Customer 0028,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Bengaluru,5,12037.5,0.25,494.46
ORD07441,2024-07-13,CUST0952,Customer 0946,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Kolkata,2,19571.2,0.12,2907.42
ORD07442,2025-01-11,CUST1600,Customer 0728,Desk,Furniture,Furniture - Desk,East,Odisha,Bhubaneswar,3,41601.6,0.1,6202.66
ORD07443,2025-04-12,CUST1276,Customer 1097,Monitor,Technology,Technology - Monitor,South,Tamil Nadu,Coimbatore,2,34100.0,0.12,3883.3
ORD07444,2025-11-13,CUST1470,Customer 1025,Stapler,Office Supplies,Office Supplies - Stapler,South,Tamil Nadu,Madurai,2,1009.8,0.1,187.49
ORD07445,2024-04-26,CUST1599,Customer 0961,Monitor,Technology,Technology - Monitor,North,Delhi,New Delhi,3,24953.16,0.08,4121.15
ORD07446,2024-04-18,CUST0363,Customer 0501,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Karnataka,Bengaluru,5,1966.5,0.05,544.86
ORD07447,2025-10-14,CUST0435,Customer 1472,Keyboard,Technology,Technology - Keyboard,East,Odisha,Bhubaneswar,1,1745.38,0.02,275.77
ORD07448,2024-07-15,CUST0623,Customer 0841,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Goa,Margao,1,340.06,0.02,93.23
ORD07449,2024-12-04,CUST1340,Customer 0427,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Siliguri,2,28143.0,0.1,4862.8
ORD07450,2024-07-18,CUST0729,Customer 1429,Smartphone,Technology,Technology - Smartphone,East,West Bengal,Siliguri,7,444185.0,0.0,89987.47
ORD07451,2024-07-25,CUST1561,Customer 1470,Desk,Furniture,Furniture - Desk,East,Bihar,Gaya,2,16419.04,0.12,2971.86
ORD07452,2024-08-31,CUST0480,Customer 0054,Cabinet,Furniture,Furniture - Cabinet,South,Telangana,Hyderabad,7,87990.0,0.25,4673.08
ORD07453,2024-02-27,CUST1661,Customer 1190,Mouse,Technology,Technology - Mouse,South,Karnataka,Mangaluru,4,1987.2,0.08,254.16
ORD07454,2024-10-16,CUST0733,Customer 0763,Desk,Furniture,Furniture - Desk,South,Karnataka,Mangaluru,1,16749.9,0.1,3106.84
ORD07455,2024-08-18,CUST1122,Customer 0138,Tablet,Technology,Technology - Tablet,South,Telangana,Nizamabad,3,53331.6,0.02,9342.26
ORD07456,2025-07-31,CUST0165,Customer 1179,Keyboard,Technology,Technology - Keyboard,East,Bihar,Patna,2,4188.8,0.2,317.57
ORD07457,2025-10-23,CUST1063,Customer 0675,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Surat,2,309.76,0.12,60.82
ORD07458,2024-05-05,CUST1508,Customer 1519,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Coimbatore,3,192.0,0.2,30.56
ORD07459,2025-01-21,CUST1730,Customer 1633,Bookshelf,Furniture,Furniture - Bookshelf,North,Delhi,Dwarka,6,61387.2,0.1,8726.0
ORD07460,2024-03-17,CUST0239,Customer 1036,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Vadodara,4,19149.0,0.25,2021.65
ORD07461,2025-01-09,CUST0649,Customer 0917,Laptop,Technology,Technology - Laptop,West,Goa,Vasco,6,420660.0,0.1,54013.27
ORD07462,2024-02-05,CUST1170,Customer 0172,Tablet,Technology,Technology - Tablet,West,Gujarat,Surat,8,111902.4,0.1,16007.7
ORD07463,2025-01-15,CUST1492,Customer 0538,Laptop,Technology,Technology - Laptop,East,Odisha,Cuttack,3,209679.3,0.1,16654.93
ORD07464,2024-08-04,CUST1667,Customer 0362,Cabinet,Furniture,Furniture - Cabinet,North,Punjab,Amritsar,2,21652.0,0.0,4309.33
ORD07465,2024-09-18,CUST0459,Customer 0400,Bookshelf,Furniture,Furniture - Bookshelf,East,West Bengal,Siliguri,8,53496.4,0.05,9893.13
ORD07466,2024-05-04,CUST0378,Customer 1718,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Gaya,2,16808.96,0.02,3753.99
ORD07467,2024-04-11,CUST0711,Customer 1430,Smartphone,Technology,Technology - Smartphone,South,Telangana,Warangal,6,276701.4,0.1,37991.96
ORD07468,2024-07-04,CUST1039,Customer 0443,Laptop,Technology,Technology - Laptop,South,Telangana,Warangal,3,178263.96,0.02,29204.7
ORD07469,2025-05-09,CUST0059,Customer 1276,Mouse,Technology,Technology - Mouse,West,Maharashtra,Nagpur,6,14460.0,0.0,2110.96
ORD07470,2025-01-13,CUST1587,Customer 0901,Office Chair,Furniture,Furniture - Office Chair,East,Odisha,Rourkela,5,37183.25,0.15,4057.16
ORD07471,2024-07-13,CUST0644,Customer 0277,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,2,517.5,0.25,84.07
ORD07472,2025-06-04,CUST0255,Customer 1210,Stapler,Office Supplies,Office Supplies - Stapler,South,Tamil Nadu,Chennai,5,1933.75,0.15,370.3
ORD07473,2025-11-12,CUST0305,Customer 0923,Monitor,Technology,Technology - Monitor,East,Odisha,Rourkela,6,136119.0,0.15,15529.54
ORD07474,2024-02-21,CUST0085,Customer 0283,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Goa,Vasco,1,209.72,0.02,52.51
ORD07475,2025-05-16,CUST1017,Customer 1115,Notebook,Office Supplies,Office Supplies - Notebook,East,West Bengal,Kolkata,1,233.0,0.0,58.99
ORD07476,2025-06-06,CUST1407,Customer 0949,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Surat,1,295.45,0.05,62.62
ORD07477,2024-09-04,CUST0466,Customer 0256,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Pune,8,846.72,0.02,213.63
ORD07478,2024-02-23,CUST1345,Customer 1016,Desk,Furniture,Furniture - Desk,North,Haryana,Gurugram,8,177858.24,0.02,38336.6
ORD07479,2025-02-16,CUST0693,Customer 1790,Cabinet,Furniture,Furniture - Cabinet,North,Delhi,Rohini,7,39650.8,0.15,4711.26
ORD07480,2024-09-29,CUST0559,Customer 1502,File Folder,Office Supplies,Office Supplies - File Folder,North,Haryana,Faridabad,3,351.12,0.12,59.22
ORD07481,2024-08-15,CUST0353,Customer 0854,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Coimbatore,7,1278.9,0.1,256.16
ORD07482,2025-03-31,CUST0648,Customer 1717,Desk,Furniture,Furniture - Desk,South,Tamil Nadu,Coimbatore,4,37164.16,0.12,5333.36
ORD07483,2024-07-05,CUST1104,Customer 0224,Office Chair,Furniture,Furniture - Office Chair,South,Telangana,Hyderabad,2,11947.2,0.05,2185.0
ORD07484,2024-08-07,CUST0854,Customer 1530,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Dwarka,5,1072.5,0.25,157.17
ORD07485,2024-01-02,CUST1715,Customer 1534,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Chennai,5,654.5,0.15,122.97
ORD07486,2024-11-05,CUST0737,Customer 1263,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Telangana,Hyderabad,3,1803.6,0.1,342.0
ORD07487,2024-12-05,CUST0808,Customer 0373,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Bengaluru,3,6262.2,0.02,1144.17
ORD07488,2024-04-30,CUST0022,Customer 1453,Desk,Furniture,Furniture - Desk,North,Haryana,Faridabad,3,30070.32,0.02,6590.39
ORD07489,2025-02-26,CUST1643,Customer 0349,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Tamil Nadu,Chennai,2,498.6,0.1,105.91
ORD07490,2025-01-18,CUST0377,Customer 0068,Mouse,Technology,Technology - Mouse,South,Karnataka,Mysuru,8,8714.24,0.08,1378.47
ORD07491,2025-11-23,CUST0319,Customer 1257,Monitor,Technology,Technology - Monitor,East,West Bengal,Siliguri,4,69735.0,0.25,2878.6
ORD07492,2024-06-21,CUST0654,Customer 1770,Stapler,Office Supplies,Office Supplies - Stapler,North,Haryana,Gurugram,4,837.76,0.12,148.12
ORD07493,2024-08-29,CUST0128,Customer 0923,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Haryana,Faridabad,4,1320.0,0.25,154.63
ORD07494,2025-09-17,CUST0209,Customer 0397,Table,Furniture,Furniture - Table,East,Odisha,Rourkela,2,17934.4,0.12,2508.41
ORD07495,2025-04-28,CUST0014,Customer 0595,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Gaya,6,3445.68,0.02,990.05
